Reference,Generated,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore,BARTScore
On Evaluating the Rate-Distortion Function of Sources with Feed-Forward and the Capacity of Channels with Feedback,Rate-distortion for sources with feed-forward and channel capacity with feedback,0.7333333333333334,0.42857142857142855,0.6666666666666667,0.9000951051712036,-4.004953384399414
Visualization of Large-Scale Distributed Data,Large-Scale Data Visualization,0.8,0.25,0.6,0.9031074643135071,-3.4901914596557617
Method for measuring surface-interaction parameters of spin-polarized Rb atoms on coated Pyrex glass surfaces using edge enhancement,Measurement of surface interaction parameters of spin-polarized Rb atoms on coated Pyrex glass surfaces,0.8235294117647058,0.75,0.8235294117647058,0.9633854627609253,-2.2605412006378174
Unexpected multivalent display of proteins by temperature triggered self-assembly of elastin-like polypeptide block copolymers.,Fusion of single domain proteins to thermally responsive elastin-like polypeptides.,0.3703703703703703,0.16,0.3703703703703703,0.9007472991943359,-3.478980541229248
Adhesion energy in nanogap InP∕InGaAs microcantilevers,Adhesion energy in InGaAs quantum wells,0.6153846153846153,0.3636363636363636,0.6153846153846153,0.8951579928398132,-5.328253746032715
N-Hop networks: a general framework for wireless systems,Quantitative characterization of wireless networks,0.2857142857142857,0.0,0.14285714285714285,0.8751009702682495,-5.54449987411499
Non-Fermi-liquid behavior in nearly ferromagnetic SrIrO3 single crystals,Transport and thermodynamic properties of single-crystal SrIrO3,0.33333333333333326,0.125,0.22222222222222224,0.8940252661705017,-4.515712738037109
ASI: Toward the optimal integrated production of biodiesel with internal recycling of methanol produced from glycerol,Optimization of the Production Methanol from Glycerol and Its Integration in the Production of Biodiesel from Algae,0.6060606060606061,0.19354838709677422,0.3636363636363636,0.8853210806846619,-3.859666585922241
"GEOGRAPHIC DISTRIBUTION OF THE MUSCLE-DWELLING NEMATODE PARELAPHOSTRONGYLUS ODOCOILEI IN NORTH AMERICA, USING MOLECULAR IDENTIFICATION OF FIRST-STAGE LARVAE",Molecular identification of dorsal-spined larvae from fecal samples of Parelaphostrongylus odocoilei,0.4516129032258065,0.20689655172413793,0.2580645161290323,0.8200527429580688,-4.266543865203857
Unifying object-oriented programming with typed functional programming,A novel approach to object-oriented programming,0.39999999999999997,0.30769230769230765,0.39999999999999997,0.915798008441925,-3.5007240772247314
Antibacterial spirobisnaphthalenes from the North American cup fungus Urnula craterium.,Urnucratins A-C (1-3) from the North American cup fungus Urnula craterium.,0.6956521739130435,0.6666666666666666,0.6956521739130435,0.8909334540367126,-3.0555427074432373
The complete mitochondrial genome of Xiphister atropurpureus (Perciformes: Stichaeidae),Synthesis of the marine black prickleback Xiphister atropurpureus Kittlitz mitogenome from Illumina sequences.,0.3636363636363637,0.1,0.27272727272727276,0.8587291240692139,-3.202617883682251
Ancient solutions to Kahler-Ricci flow,A compactness theorem on ancient solutions to Kahler-Ricci flow,0.7499999999999999,0.7142857142857143,0.7499999999999999,0.9211797714233398,-1.759839415550232
Phase transitions of folded proteins,Thermodynamic Dynamics of Protein Clusters in Solution,0.3333333333333333,0.0,0.3333333333333333,0.8807090520858765,-5.696902751922607
A Bayesian Algorithm for Joint Symbol Timing Synchronization and Channel Estimation in Two-Way Relay Networks,A Bayesian Based Markov Chain Monte Carlo Algorithm for Joint Timing Recovery and Channel Estimation in Two-Way Relay Networks,0.7777777777777777,0.5882352941176471,0.7777777777777777,0.9509201645851135,-2.003657817840576
Dispersal and selection mediate hybridization between a native and invasive species,Interaction between dispersal and selection in invasive hybridization between native and non-native trout,0.64,0.34782608695652173,0.56,0.9127399921417236,-3.297494888305664
Dispersion of single walled carbon nanotubes in amidine solvents,Two new solvents for dispersing single walled carbon nanotubes.,0.6666666666666666,0.375,0.5555555555555556,0.9185285568237305,-3.0947463512420654
Toward Spatiotemporally Controlled Synthesis of Photoresponsive Polymers: Computational Design of Azobenzene-Containing Monomers for Light-Mediated ROMP.,Light-responsive ring monomers with spatial and temporal control of ring-opening metathesis polymerization.,0.2580645161290323,0.0,0.12903225806451615,0.8395557999610901,-4.0642571449279785
Linking ecological immunology and evolutionary medicine: the case for apolipoprotein E,The human apolipoprotein epsilon locus: evidence for maladaptive environmental responses,0.28571428571428564,0.0,0.1904761904761905,0.8798922896385193,-4.573728561401367
Adiabaticity and the fate of non-Gaussianities: The trispectrum and beyond,Superhorizon generation of local non-gaussianities and adiabaticity,0.5263157894736842,0.11764705882352941,0.4210526315789474,0.8876529335975647,-3.779717445373535
Methanogens Are Major Contributors to Nitrogen Fixation in Soils of the Florida Everglades,"N-cycling genes in the Florida Everglades, a large freshwater wetland",0.33333333333333337,0.1818181818181818,0.33333333333333337,0.8664831519126892,-4.100456714630127
Can intrinsic alignments of elongated low-mass galaxies be used to map the cosmic web at high redshift?,Observations of low-mass galaxies at high redshift from Hubble Space Telescope observations,0.45161290322580644,0.27586206896551724,0.45161290322580644,0.8962280750274658,-3.7498016357421875
Enhancing Learning Experiences of Graduate Students in the Faculty of Engineering and Applied Sciences at Memorial University of Newfoundland,Faculty of Engineering and Applied Science (FEAS) at Memorial University of Newfoundland (MUN),0.6875,0.6,0.6875,0.879414975643158,-2.6211256980895996
The importance of assessing and communicating scientific consensus,The Public’s Perception of Expert Consensus on Atmospheric Spray,0.33333333333333326,0.0,0.33333333333333326,0.8832940459251404,-4.543328285217285
Primeness results for von Neumann algebras associated with surface braid groups,Non-amenable groups denoted by $\bf NC_1 \cap {\bf Quot}(\mathcal C_{rss}),0.08,0.0,0.08,0.7757841348648071,-5.581390857696533
Earth System Science Workbench: a data management infrastructure for earth science products,The Earth System Science Workbench (ESSW),0.4444444444444444,0.37499999999999994,0.4444444444444444,0.882396936416626,-4.0507121086120605
Three-dimensional macro-structures of two-dimensional nanomaterials.,Three-dimensional macrostructures of two-dimensional nanomaterials,0.7999999999999999,0.6153846153846153,0.7999999999999999,0.9874862432479858,-0.7292987108230591
Charge dynamics in transparent single-walled carbon nanotube films from optical transmission measurements,Interband transmission of carbon nanotube films in the far infrared,0.4347826086956522,0.1904761904761905,0.2608695652173913,0.904413104057312,-5.12799072265625
Two P-Type ATPases Are Required for Copper Delivery in Arabidopsis thaliana Chloroplasts,Copper delivery to the thylakoid lumen protein plastocyanin and the stromal enzyme Cu/Zn superoxide dismutase in Arabidopsis,0.2580645161290323,0.13793103448275862,0.2580645161290323,0.8320741057395935,-4.019496440887451
The calmodulin-binding transcription factor SIGNAL RESPONSIVE1 is a novel regulator of glucosinolate metabolism and herbivory tolerance in Arabidopsis.,The Arabidopsis Ca2+)/calmodulin transcription factor SIGNAL RESPONSIVE1 (AtSR1/CAMTA3) is a critical component of plant resistance to insect herbivory.,0.5641025641025641,0.21621621621621623,0.5128205128205129,0.8912270665168762,-2.329799175262451
"A new species of Cintractiella (Ustilaginales) from the volcanic island of Kosrae, Caroline Islands, Micronesia","Cintractiella (subfam. Hypolytreae, Cyperaceae)",0.10526315789473685,0.0,0.10526315789473685,0.8228154182434082,-3.6331801414489746
"Validation of Visual Statistical Inference, Applied to Linear Models",Performance of the lineup protocol against inferential statistics,0.23529411764705882,0.0,0.23529411764705882,0.8813494443893433,-5.296727180480957
LOCAL STUDY OF ACCRETION DISKS WITH A STRONG VERTICAL MAGNETIC FIELD: MAGNETOROTATIONAL INSTABILITY AND DISK OUTFLOW,Magnetorotational instability of the disk,0.38095238095238093,0.10526315789473685,0.2857142857142857,0.849636971950531,-4.40742826461792
Genetic structure of the Aleuts and Circumpolar populations based on mitochondrial DNA sequences: a synthesis.,Genetic Prehistory of the Aleutian Island Chain,0.27272727272727276,0.1,0.27272727272727276,0.8593925833702087,-3.9282846450805664
Constraints on carbon monoxide emissions based on tall tower measurements in the US Upper Midwest.,Top-down constraints on anthropogenic CO emissions in the U.S. Upper Midwest in 2009,0.4666666666666667,0.21428571428571427,0.4666666666666667,0.9069141149520874,-2.9342777729034424
Autonomous Acquisition of Behavior Trees for Robot Control,Behavior Trees for Task Level Control,0.5714285714285715,0.3333333333333333,0.5714285714285715,0.8904075622558594,-5.025344371795654
"Low-resistance, highly transparent, and thermally stable Ti/ITO Ohmic contacts to n-GaN",Thermally stable Indium tin oxide contacts to n-GaN,0.5217391304347826,0.380952380952381,0.5217391304347826,0.8902761340141296,-3.8764147758483887
High-speed wet etching of through silicon vias (TSVs) in micro- and nanoscale,Metal-assisted chemical etching for silicon vias,0.3,0.1111111111111111,0.3,0.870873212814331,-4.058366298675537
Subjective Evaluation of a Semi-Automatic Optical See-Through Head-Mounted Display Calibration Technique,On-screen registration accuracy of optical see-through displays using semi-automatic calibration methods,0.5714285714285714,0.23076923076923078,0.42857142857142855,0.9097744226455688,-3.8517825603485107
Calibrating hydrologic models in flow‐corrected time,Flow‐corrected time transformation in streamflow hydrographs,0.5714285714285714,0.3333333333333333,0.42857142857142855,0.8845625519752502,-3.5761144161224365
Understanding Coastal Carbon Cycling by Linking Top- Down and Bottom-Up Approaches,Coastal wetlands and their associated C reservoirs,0.2105263157894737,0.0,0.2105263157894737,0.8218821883201599,-5.7954840660095215
An Ankle-Foot Prosthesis for Rock Climbing Augmentation,Design and preliminary evaluation of an electromyographically controlled 2-degree-of-freedom ankle-foot prosthesis designed to enhance rock climbing ability in persons with transtibial amputation,0.3529411764705882,0.1875,0.3529411764705882,0.8709222674369812,-2.700716257095337
Long-Term No-Tillage Sequesters Soil Organic Carbon in Cool Semiarid Regions,Tillage sequestration of soil organic carbon in cool semiarid soils,0.6363636363636365,0.5,0.6363636363636365,0.8794282078742981,-4.180038928985596
"RELICS: Properties of z ≥ 5.5 Galaxies Inferred from Spitzer and Hubble Imaging, Including A Candidate z ∼ 6.8 Strong [O iii] emitter",Physical properties of 207 6 ≲ z ≲ 8 galaxy candidates from the Reionization Lensing Cluster Survey (RELICS) and Spitzer-RELICS surveys,0.5116279069767442,0.04878048780487805,0.27906976744186046,0.8502373695373535,-5.972437858581543
Fermi-level stabilization in the topological insulators Bi2Se3 and Bi2Te3: Origin of the surface electron gas,Two-dimensional electron gas on the surface of topological insulators,0.5384615384615384,0.25,0.23076923076923075,0.8831751346588135,-4.389217853546143
Necessary and Sufficient Girth Conditions for Tanner Graphs of Quasi-Cyclic LDPC Codes,Codes of Girth in LDPC Codes,0.42105263157894735,0.11764705882352941,0.3157894736842105,0.8738294839859009,-4.619967460632324
Analytic Framework for Students' Use of Mathematics in Upper-Division Physics,An analytical framework for upper-division physics students,0.7368421052631579,0.47058823529411764,0.631578947368421,0.927463948726654,-3.2416226863861084
"Rhinobatos whitei, a new shovelnose ray (Batoidea: Rhinobatidae) from the Philippine Archipelago.","A new shovelnose ray from the southern Philippines, Rhinobatos whitei sp. nov.,",0.75,0.45454545454545453,0.5833333333333334,0.9089316725730896,-2.030517339706421
